"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","995842","479951","515891","981113","471815","509298","131670","67368","64302","595451","296112","299339","253245","105866","147379","8397","4354","4043","1.57","11064","5686","5378","18458","10627","7831","19863","11282","8581","4975","1928","17","34.7","2.1","87","988","4741","1058542","476","13644","131","8142","39700","94500","177","1189","14936","190","3609","56851","84","2127","27844","9111","8810","42","2161","26194","8359","4267","3","4","73","874","893","9069","381","31","1917","293","28","38","4906","934","49526","196104","129099","15673","15230","14293","23756","5455","3109","1473","567","554564","400089","55473","76376","84","821","471","201","19824","0","19569","2970","313848","63276","16735","21416","10676","12883","12668","42070","11073","35079","87971"
"R38000","愛媛県","1431493","673326","758167","1415381","665610","749771","185179","94802","90377","858991","419901","439090","378591","153756","224835","11427","5879","5548","1.5","16344","8443","7901","18762","10759","8003","21358","11777","9581","6922","2811","16.9","34.7","2.2","104","1441","6288","1317296","564","16288","170","9892","42800","111900","185","1427","18146","349","5458","77953","143","3126","39348","13012","12598","69","2998","37924","12163","6409","5","5","115","1160","1655","15870","724","98","3492","484","43","12","5332","198","64382","259983","145817","19827","20229","19035","28459","6810","4028","1981","703","690031","500925","68597","113839","129","1244","694","314","25567","37","23548","3608","272254","58862","20453","20525","10633","10877","11345","33683","13620","25283","66973"
"R39000","高知県","764456","359134","405322","758057","355830","402227","92798","47605","45193","447540","220775","226765","218148","87120","131028","5518","2858","2660","1.42","9769","4944","4825","10778","6354","4424","11560","6296","5264","3328","1463","17.6","33.2","1.3","108","3093","2753","510988","528","12404","91","6407","40000","98600","62","432","4404","271","3389","39059","137","2271","20933","7057","6848","48","2106","21303","6743","3062","2","3","68","903","1067","7835","374","47","1615","268","26","11","3569","826","41831","170655","67404","11755","12215","11517","13044","2770","1550","751","411","271692","183563","42157","42379","124","576","363","252","21205","24","19468","2922","299170","65112","19815","21250","9532","12237","11707","37973","11495","31395","78655"
"R40000","福岡県","5071968","2393965","2678003","4986581","2350461","2636120","684124","349867","334257","3227932","1568816","1659116","1123376","454694","668682","46818","24211","22607","1.44","46996","24231","22765","98435","54885","43550","95762","53586","42176","29247","10952","17.5","35.2","3.3","119","1729","19034","4650563","1121","49937","372","37890","46800","212400","498","4769","64076","771","15799","281109","375","9566","143245","47402","45827","165","8540","133930","42155","22471","20","34","562","8207","8602","109456","3826","356","23398","2952","169","19","42780","2726","267816","1134518","477807","65360","64771","59185","166747","32626","10449","15565","6233","2740428","1313610","603283","797874","406","4485","3010","808","86986","852","92838","12878","282707","61907","23118","19567","10958","11654","12503","35363","12349","25653","69635"
"R41000","佐賀県","849788","400136","449652","843877","397529","446348","123447","63278","60169","515206","252091","263115","208096","82924","125172","7640","3943","3697","1.61","9212","4701","4511","15906","8735","7171","17494","9376","8118","4210","1536","17","34.7","1.3","120","1941","3885","911459","403","9817","56","4156","22900","48200","109","753","9198","184","3312","51448","103","2240","27474","9168","8879","45","2174","27006","8732","3697","3","2","89","787","995","7700","441","27","1661","320","28","3","3402","17","45944","184589","77318","13881","14039","12174","20050","3978","2113","1486","312","396709","279139","31093","80742","96","699","422","204","18760","0","19705","2772","298811","65968","21573","22291","9401","12117","12107","40270","11531","27883","75671"
"R42000","長崎県","1426779","665899","760880","1414600","660342","754258","193428","98927","94501","857416","416736","440680","369290","146533","222757","12004","6167","5837","1.61","16303","8291","8012","24343","14073","10270","29206","16149","13057","6647","2515","17.5","32.8","3.5","124","1897.5","4575","971491","735","21241","60","6067","26700","96000","184","1285","13920","396","5672","81106","210","3638","43728","14669","14343","83","3461","44804","14577","6145","4","10","69","1794","914","17100","421","32","3677","436","43","9","4727","149","72799","297309","119200","20556","21394","19717","29534","5450","2665","2166","463","501119","329370","49192","115128","134","1419","739","409","29336","38","31176","4572","267616","60806","18876","22189","8482","12190","10039","33187","9910","28854","63084"
"R43000","熊本県","1817426","853514","963912","1798586","845166","953420","249606","127974","121632","1093440","533222","560218","463266","186363","276903","16246","8304","7942","1.62","19217","9672","9545","28759","16149","12610","31031","17115","13916","9098","3623","17.4","34.8","1.1","132","2072.5","7610","1779890","1399","28428","120","7629","28000","134900","148","1149","15908","429","7183","102544","190","4240","54026","18132","17751","88","4014","52414","16635","7164","2","10","51","1730","917","26295","394","8","5591","698","52","8","9218","1126","82107","366001","157968","25077","25557","23583","41399","8901","4506","3561","744","842014","557144","81282","194590","180","1453","833","541","41500","141","45879","6265","273037","63736","17119","21678","9173","11310","12036","34521","15251","27743","60468"
"R44000","大分県","1196529","564890","631639","1183206","558910","624296","155634","79590","76044","717319","352354","364965","316750","128790","187960","10072","5105","4967","1.56","12988","6622","6366","19505","11014","8491","21548","11894","9654","6076","2314","17","34.6","2.1","102","1298","5315","1087183","1329","26034","154","10378","28300","58800","226","1042","12427","326","4560","64187","142","2739","33610","11147","10911","65","2822","34179","10662","5057","5","5","167","997","2168","15323","982","214","3354","341","43","23","5204","1998","60538","249332","123190","19453","20165","18494","26108","5578","2868","2096","582","533108","359315","53912","116996","134","971","545","261","19096","12","20647","3034","275238","64452","17305","19354","11454","11660","9556","35319","9155","29505","67479"
"R45000","宮崎県","1135233","533035","602198","1127597","529448","598149","158588","81264","77324","680854","330701","350153","291301","118460","172841","10217","5242","4975","1.68","12334","6279","6055","19870","11104","8766","22017","12158","9859","5892","2415","17.7","32.1","2.3","145","2811","5346","1032598","527","15757","131","10642","27300","50000","136","775","9727","262","4216","65122","148","2904","35057","11735","11393","57","2728","34901","10884","4675","3","7","76","975","870","10145","440","53","2071","253","34","7","4525","167","65379","258933","111800","20590","21458","19923","19278","5451","2910","2037","459","501040","344090","45998","106672","128","897","525","349","24291","0","26939","3813","265322","59998","23638","17145","10124","9086","12628","37945","8178","25387","61194"
"R46000","鹿児島県","1706242","796896","909346","1693314","791738","901576","233379","119488","113891","1016150","494025","522125","449692","179756","269936","15124","7779","7345","1.62","20294","10152","10142","29182","16703","12479","32167","17696","14471","8682","3328","18.9","33.4","4.3","143","2942","7654","1493347","1270","29994","192","14802","31400","88700","255","1340","18797","596","7698","95583","267","4624","50941","17130","16791","95","4596","53211","17007","7142","5","6","164","1471","2573","16177","1222","55","3565","532","52","7","8643","255","100724","401439","155319","30374","30962","29267","28858","8941","4577","3507","795","792259","526562","78213","181974","228","1426","816","432","29922","387","33678","4884","304580","60967","19688","19133","10915","11621","13842","43415","13944","31698","79355"
"R47000","沖縄県","1392818","683328","709490","1377248","675338","701910","246313","126073","120240","897960","450676","447284","240507","102232","138275","17098","8771","8327","1.87","10156","5416","4740","24399","13420","10979","23983","13052","10931","8892","3580","23.1","31.6","14.1","149","2895.5","4866","1579885","956","41072","359","33315","44600","114400","278","1124","17250","280","5654","100657","163","3632","50657","16756","15969","64","3841","49088","15015","5513","2","7","39","1258","919","18362","407","34","3877","328","52","38","9660","1416","95874","374832","97158","15001","16891","14816","31772","10914","2523","7395","885","850019","308297","85794","448020","81","821","589","330","27365","1680","30907","5355","238723","54297","24269","19706","7306","7538","9127","28479","10577","20140","57283"
