"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","1006000","484000","522000","999000","481000","519000","137000","70000","67000","623000","310000","313000","245000","102000","143000","8701","4478","4223","1.48","10428","5399","5029","19789","11405","8384","21597","12258","9339","5253","1987","17.3","33.8","2.8","90","795","5296","1353274","526","14148","139","7968","44700","107700","179","1171","16109","201","3618","57444","88","2164","28356","9449","9145","45","2260","27184","8792","4532","3","4","107","830","1142","9801","528","41","2364","307","27","42","4843","1039","46333","176640","185270","16081","15839","14876","23741","6730","3089","2763","787","643821","424232","83361","132512","87","825","456","206","20334","0","20413","3035","344024","65828","13691","20404","11590","17142","12665","42203","14958","38953","106590"
"R38000","愛媛県","1453000","684000","769000","1445000","680000","765000","191000","98000","93000","895000","437000","458000","366000","149000","218000","11753","6053","5700","1.4","15427","8118","7309","20357","11616","8741","24816","13931","10885","7302","2898","17.3","33.2","3.3","93","1051.5","7337","1766543","602","16719","170","9866","46200","118300","190","1414","19650","359","5601","81309","150","3204","41007","13835","13388","74","3143","39937","13365","7016","5","5","143","1142","1820","15770","837","82","3553","446","51","15","5008","411","60322","232064","179723","19753","20422","18815","29824","10039","4399","4295","1246","909434","561665","128224","212567","131","1246","692","334","26367","28","24764","3584","288611","64354","22686","21123","11786","13474","12014","34563","11553","31607","65450"
"R39000","高知県","783000","367000","415000","780000","366000","414000","97000","50000","48000","471000","232000","239000","213000","85000","128000","5717","2947","2770","1.31","9071","4699","4372","10287","5752","4535","14829","8236","6593","3549","1663","17.9","32.6","3.3","103","1859","2974","640752","577","12534","93","6171","47600","119000","65","444","4849","305","3581","41321","140","2317","22125","7414","7157","50","2176","21505","6624","2970","2","3","53","860","855","7718","308","29","1800","373","28","15","4095","876","42841","177860","67462","9434","10273","9295","12274","3890","1523","1546","812","358174","194601","85801","76774","125","580","364","278","22515","65","20634","2927","284574","65963","20558","20144","9908","9979","10702","35384","14129","25772","72034"
"R40000","福岡県","5061000","2395000","2666000","5021000","2375000","2646000","701000","359000","342000","3293000","1607000","1686000","1062000","428000","633000","46393","23842","22551","1.34","43919","22780","21139","107719","60200","47519","109844","62832","47012","29486","11115","18","33.7","4.4","100","1195","19784","6202007","1206","45149","341","33185","50500","264800","508","4729","65892","778","15482","285439","379","9458","145106","48571","46624","171","8657","136857","43755","22603","22","32","642","8197","9771","109534","4726","408","24512","2931","188","53","47101","6246","229234","941985","672335","60424","60762","54311","154713","40943","9945","22911","7828","3243389","1313276","796780","1107395","410","4461","2994","872","92555","322","97325","12745","308853","67751","21043","20774","9772","16896","15624","40340","13307","34726","68618"
"R41000","佐賀県","860000","405000","455000","856000","404000","453000","126000","65000","61000","531000","259000","271000","203000","80000","122000","7703","3944","3759","1.51","8787","4484","4303","17442","9602","7840","20176","11072","9104","4213","1542","17.4","33.9","2.2","87","1624.5","4264","1126698","425","8337","53","3795","25000","53100","107","748","10059","194","3332","53344","103","2178","28649","9652","9341","46","2228","28336","9062","3852","3","2","107","774","1197","7676","608","51","1624","281","31","5","3326","21","40496","163352","90901","12585","12935","11030","20132","5887","2112","3126","632","501951","294776","63584","142356","96","686","422","217","19950","0","20511","2706","313925","65496","18563","22567","9469","14269","15277","42319","14377","30029","81559"
"R42000","長崎県","1455000","680000","776000","1449000","677000","772000","202000","103000","99000","891000","433000","459000","360000","143000","217000","12175","6192","5983","1.48","15310","7859","7451","26029","15109","10920","36093","20359","15734","6972","2734","18","32.6","4.5","98","1464","5086","1132759","806","21972","56","5650","29600","104500","191","1279","15826","406","5815","86311","213","3781","47549","16157","15822","84","3667","46634","15220","6242","4","9","91","1586","1157","17562","521","36","4039","448","45","12","4844","338","66481","267053","143866","19330","20715","18683","28793","6942","2772","3367","659","592020","350413","67971","164927","138","1440","748","441","31205","90","32699","4679","274800","63442","24373","22558","8465","12694","10244","31221","12616","27598","61589"
"R43000","熊本県","1832000","861000","971000","1824000","858000","966000","257000","132000","125000","1120000","546000","573000","452000","181000","270000","16307","8337","7970","1.54","18375","9350","9025","31196","17563","13633","36331","20340","15991","9450","3570","18","34.8","2.6","96","1810.5","8243","2137370","1469","28442","110","7090","30600","140800","152","1191","16712","454","7183","106444","192","4157","57023","19201","18783","85","4084","54267","17177","7153","2","10","51","1806","946","26941","482","13","5784","852","57","9","9337","1187","72327","306209","223449","21421","22753","20083","41192","12790","4234","7168","1284","1044597","554938","138865","345325","180","1463","830","586","44220","83","48153","6343","272840","63486","15458","20467","7192","15577","12317","31955","12016","29895","64477"
"R44000","大分県","1206000","569000","637000","1198000","565000","633000","161000","83000","78000","736000","360000","376000","306000","124000","181000","10162","5293","4869","1.47","12188","6299","5889","23492","13454","10038","24337","13635","10702","6311","2412","17.4","33.3","2.9","86","1474","6366","1563769","1372","25621","147","9569","30400","64800","241","1035","13169","355","4718","66690","149","2761","35047","11545","11280","69","2864","35498","11528","5307","5","5","158","964","2217","15165","1054","195","3300","333","42","25","5328","2478","54461","209933","197777","20500","20861","19097","27235","9576","3032","5313","1150","763913","394591","121174","240599","140","973","549","283","20316","4","21710","3068","307536","63435","16733","19569","10293","12043","11845","44514","11561","27635","89909"
"R45000","宮崎県","1146000","538000","607000","1142000","537000","605000","161000","83000","78000","700000","340000","360000","282000","114000","168000","10337","5351","4986","1.59","11361","5827","5534","21864","12305","9559","26608","14900","11708","6250","2601","18.1","31.7","3.8","113","2464.5","6366","1408559","556","15554","127","10039","28500","56100","139","817","10936","280","4354","68662","147","2917","36638","12326","11931","57","2756","35746","11564","4875","3","7","75","980","1059","10219","489","75","2254","283","37","10","4507","303","59551","227790","134812","17715","19149","17130","19887","7081","3126","2896","984","650924","386003","107471","150860","130","914","524","401","27400","0","29424","3993","265478","58637","21647","17743","8841","12530","12911","32325","10292","28450","62103"
"R46000","鹿児島県","1733000","809000","924000","1728000","808000","920000","243000","124000","119000","1043000","507000","536000","444000","176000","268000","15090","7726","7364","1.54","19493","9846","9647","31141","17607","13534","38216","21641","16575","8732","3336","19.3","32.9","5.6","120","2420","8691","1876247","1382","30653","183","13776","32600","87700","271","1336","19562","604","7850","99426","279","4823","55749","19003","18557","103","4745","56315","18073","7312","5","6","169","1438","2619","17249","1293","55","3856","537","50","9","9111","244","89569","351984","179096","27129","28333","26046","30190","11647","4676","5618","1183","971478","561925","116545","280219","237","1446","810","453","30589","196","34005","4764","296103","60870","22848","20063","9692","13382","13236","37610","12409","28089","77904"
"R47000","沖縄県","1374000","674000","700000","1367000","670000","697000","248000","127000","121000","893000","448000","444000","232000","97000","135000","16588","8434","8154","1.75","9399","5049","4350","25841","13999","11842","28037","15864","12173","8620","3698","23.5","32.5","15.2","133","2816.5","4444","1776041","940","34849","318","26887","42300","116400","283","1093","17415","284","5664","101908","163","3741","52484","17657","16539","68","3897","50080","15638","5643","2","7","35","1237","1131","18173","517","32","3810","298","50","41","10068","1830","80876","319727","111065","14554","22140","14367","30953","9614","2133","6448","937","811446","274514","97639","430152","81","792","587","363","28791","1850","32274","5398","220100","51211","21389","20148","6470","6682","9622","25297","10303","17777","51202"
