"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","967000","469000","499000","959000","464000","494000","120000","62000","59000","546000","276000","270000","301000","131000","170000","7387","3785","3602","1.65","11894","5967","5927","17174","10088","7086","18136","10336","7800","4317","1684","16.6","33.9","2.3","78","1415.5","5381","1119116","381","12168","132","7999","32800","73400","148","1164","11348","166","3599","51458","77","2165","27215","9310","8984","40","2145","26587","8611","4491","2","4","65","752","752","9047","340","15","1950","230","27","19","5004","454","31544","119130","195920","11670","11409","10484","20804","6946","2947","2869","1088","621384","358465","105875","154315","79","834","474","200","22084","227","20581","2884","299324","66797","17401","21155","10210","9915","14130","49389","7838","27505","74984"
"R38000","愛媛県","1364000","645000","719000","1354000","640000","714000","164000","84000","80000","762000","377000","385000","437000","183000","254000","9569","4879","4690","1.54","18148","9014","9134","17104","9823","7281","20351","11164","9187","5645","2316","16.7","33.2","2.8","95","1529.5","6500","1401039","465","15791","170","10752","36500","95200","145","1242","12970","288","4952","69535","134","2918","34951","11833","11543","66","2813","34459","11103","5960","5","5","79","1130","1351","15728","601","43","3415","387","38","12","5063","315","40127","159900","236556","14384","14602","13439","24225","7544","3647","2864","1018","673019","425675","97839","148377","127","1245","685","318","26791","97","24389","3382","256160","67317","15365","20422","11008","10627","9776","32066","13125","23324","53129"
"R39000","高知県","714000","336000","377000","710000","334000","376000","80000","41000","39000","389000","193000","195000","244000","102000","143000","4837","2457","2380","1.56","10150","4920","5230","8961","5139","3822","11096","6008","5088","2869","1271","17.1","33.4","2.2","103","2022","2777","489115","393","10504","88","6222","31000","72100","41","364","2789","234","3017","33689","128","2074","17929","6160","6005","46","2025","19464","6151","3030","2","3","58","956","749","8537","279","33","1831","295","26","10","3400","523","27361","106435","114180","9327","9647","9010","11137","3255","1526","1198","462","289443","175838","45823","64750","118","560","366","251","25025","73","19239","3071","284803","72287","18315","21275","10601","9462","12413","38705","11996","27616","62133"
"R40000","福岡県","5107000","2415000","2692000","5051000","2386000","2665000","675000","346000","329000","3048000","1492000","1555000","1384000","577000","807000","43438","22138","21300","1.51","52530","26332","26198","99280","54734","44546","92892","51801","41091","25887","9606","17.6","33.8","4","108","1318.5","20859","5441860","957","51924","418","42470","47000","242200","456","5237","62893","748","16838","278932","368","9764","136806","46403","44708","165","8563","131385","41586","22221","19","35","474","8739","7377","107810","3517","306","23376","2614","170","21","44841","3932","161668","647527","884314","49908","48239","42871","157136","41538","9950","22088","9301","3225609","1197030","892107","1112233","401","4666","3094","907","102604","1297","104058","14801","319337","74344","19942","20490","14124","13854","12396","49840","11059","35180","68107"
"R41000","佐賀県","824000","389000","434000","819000","387000","431000","113000","58000","55000","471000","232000","239000","240000","100000","140000","6743","3513","3230","1.64","9974","4809","5165","15271","8408","6863","17351","9295","8056","3639","1285","17","33.5","1.9","94","1634.5","4339","921018","355","9689","58","4748","20000","39800","63","472","4953","166","3314","45419","93","2143","23850","8125","7850","45","2114","25091","8051","3596","3","2","83","804","865","7774","396","11","1778","272","31","3","3816","195","29687","115686","131980","10555","11218","8967","17766","5374","2272","2483","609","473987","278777","61732","132382","92","689","416","230","22267","34","21711","2498","307506","69822","21156","21862","9596","10950","13963","50567","10472","28077","71041"
"R42000","長崎県","1354000","636000","718000","1346000","632000","714000","173000","89000","84000","757000","371000","386000","424000","176000","248000","10558","5488","5070","1.7","17515","8471","9044","22438","13177","9261","28321","15652","12669","5831","2089","17.3","32.6","3.7","108","1778.5","5187","1108054","611","21078","84","8120","23700","89200","117","973","9697","338","5394","71611","192","3383","37339","12685","12404","79","3223","38842","12740","5738","2","8","61","1752","884","16810","418","23","3699","428","42","6","4273","191","48190","181004","201911","16786","17608","15795","26199","7397","2957","3493","898","592265","339315","86733","162798","122","1380","734","455","34627","190","35491","4598","265383","70440","17442","22516","8911","9607","11199","35030","6681","20093","63464"
"R43000","熊本県","1765000","833000","933000","1754000","828000","926000","237000","121000","115000","998000","489000","509000","531000","222000","308000","14657","7449","7208","1.67","21588","10308","11280","27138","15735","11403","30979","17064","13915","7883","2859","16.9","33.5","1","102","1818.5","13795","2665932","1213","27232","133","9595","27900","116200","110","859","10207","361","7022","97680","175","4126","49229","16738","16327","76","3803","48196","15405","7217","2","9","51","1699","730","25109","359","17","5543","683","54","6","8490","1384","48420","195080","321784","18076","18400","16497","42071","16411","7996","6350","1892","1476433","904631","184892","369433","175","1457","844","585","50481","275","52152","6179","280970","66857","20044","20692","12439","10511","11168","34917","12553","25807","65983"
"R44000","大分県","1152000","546000","607000","1142000","541000","601000","143000","73000","70000","642000","319000","324000","367000","154000","213000","8658","4446","4212","1.62","14398","7084","7314","17304","9982","7322","20189","11222","8967","5022","1943","16.8","32.9","2.8","90","1910","5393","1136133","1162","26098","175","12966","24500","53900","186","940","9967","275","4346","59443","138","2610","29958","10128","9953","55","2685","31848","10083","4823","5","5","167","1013","1896","14661","877","144","3010","302","46","14","4586","1664","36648","139139","195162","14888","15199","13674","22193","6976","2711","3008","1214","607273","322195","117473","163394","132","965","538","294","23770","505","23742","2787","287746","67420","17010","19286","12905","12671","11874","40397","7680","30564","67939"
"R45000","宮崎県","1089000","512000","577000","1083000","510000","573000","146000","75000","71000","604000","295000","310000","338000","143000","196000","8797","4526","4271","1.73","13749","6834","6915","17704","10100","7604","21018","11514","9504","4688","2132","17.6","33","2.8","107","2721.5","5952","1227305","465","15436","139","11308","24300","38800","98","711","6821","243","4205","61280","138","2826","30839","10481","10173","53","2647","31716","9990","4584","2","7","48","1100","695","10327","311","26","2234","253","35","5","4564","119","40477","156576","222923","16889","17651","16072","17764","6936","3136","2708","1070","611025","361860","103214","143939","123","884","501","391","30007","36","29468","3396","266851","67297","14758","17714","9608","9256","12148","41691","7813","23794","62770"
"R46000","鹿児島県","1626000","763000","863000","1617000","761000","856000","217000","112000","106000","907000","440000","467000","501000","211000","290000","13209","6727","6482","1.69","21833","10651","11182","25324","14535","10789","30080","16371","13709","7146","2771","18.6","33.8","4.6","124","2274","8208","1617291","1032","27580","176","14858","27300","76700","161","923","11786","525","7423","90738","239","4348","46119","15611","15192","89","4243","46443","14489","6399","4","6","152","1522","2212","15173","1061","42","3413","505","43","4","7304","141","63853","245589","290287","23321","24075","22147","25752","10049","4533","3843","1518","833572","497564","143912","180476","209","1400","815","518","37619","354","39791","4837","273661","65483","17123","18542","10507","9592","12848","38484","6506","22555","72021"
"R47000","沖縄県","1443000","709000","734000","1429000","702000","728000","247000","126000","121000","893000","448000","445000","303000","135000","168000","16217","8170","8047","1.94","11945","6415","5530","24731","13687","11044","25843","14152","11691","8084","3484","23.6","33.6","14.7","120","1907","5736","2246537","1009","44705","396","35823","49400","130300","254","1246","16050","271","6238","100499","156","3768","48752","16363","15572","64","3590","46563","14573","5782","2","8","40","1368","967","18113","453","42","3939","292","57","38","10025","1242","51019","207960","217165","14128","15403","13748","47169","16985","3021","11359","2390","1132803","341552","236649","538709","81","882","616","471","43154","2247","43946","7110","233023","62760","20421","19815","8389","7180","10713","32784","9167","18809","42984"
