"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","992000","478000","513000","985000","475000","510000","131000","67000","64000","602000","302000","300000","258000","109000","150000","8311","4342","3969","1.56","11316","5830","5486","18377","10501","7876","18418","10434","7984","4896","1765","16.6","32.7","0.6","91","1604","4933","1045537","470","13598","131","8149","37500","87900","178","1209","14495","187","3667","56164","82","2162","28370","9266","8882","42","2159","25965","8121","3981","2","4","68","868","893","9136","409","25","1979","233","27","35","4891","934","45851","177900","163026","16102","15380","14343","22225","5418","3130","1575","645","542821","396139","63506","78088","83","818","471","194","19174","0","18841","2870","318306","65710","20578","22463","9314","12424","13669","43551","8685","31756","90157"
"R38000","愛媛県","1424000","670000","753000","1416000","667000","749000","184000","94000","90000","857000","421000","437000","382000","155000","227000","11329","5813","5516","1.51","16950","8647","8303","18848","10664","8184","20774","11325","9449","6445","2666","16.5","32.3","0.1","92","1633","6267","1340651","564","16321","171","9946","41500","109100","185","1445","18275","343","5424","76364","141","3132","39299","13169","12722","68","2956","37189","11852","6014","5","5","109","1155","1539","15860","776","99","3576","396","42","12","5555","228","59228","239827","158887","19364","19584","18248","27965","7405","3887","2467","881","699410","473154","87021","130482","129","1239","696","308","25407","39","23399","3565","262852","61918","21039","20179","10479","11204","11785","32057","11197","25143","57851"
"R39000","高知県","758000","356000","402000","755000","354000","400000","91000","47000","44000","447000","222000","226000","220000","88000","132000","5244","2654","2590","1.39","9884","4957","4927","10103","5671","4432","11542","6339","5203","3099","1406","17.2","32.3","-0.7","102","2686","2700","550849","519","12247","91","6403","36500","89000","59","469","4396","265","3314","38307","136","2249","20504","7072","6870","47","2107","21086","6747","3013","2","3","68","930","1071","8059","379","51","1668","273","25","11","3563","679","40681","164962","75736","11704","12115","11293","12532","2832","1566","781","431","269329","183233","42733","40038","124","580","365","245","20870","22","19331","2913","314149","69793","20483","21882","10820","11658","12737","45874","10648","33756","76498"
"R40000","福岡県","5081000","2399000","2683000","5040000","2379000","2661000","687000","352000","335000","3248000","1583000","1666000","1144000","463000","681000","46220","23672","22548","1.42","48112","24581","23531","103497","56788","46709","93778","52514","41264","28008","10653","17.1","33.1","1.1","107","1849","19192","5090213","1108","50431","379","38669","45800","206100","494","4824","65464","768","15936","278306","376","9679","143705","48023","46368","165","8515","133138","41532","21789","20","35","542","8450","8553","109361","3977","279","23875","2771","168","19","43894","2603","252069","1072868","549175","65671","64256","58243","165230","34517","10110","15837","8489","2949947","1269846","826967","844700","407","4491","3009","827","88885","1063","95525","13061","289932","62709","24787","20465","9783","13268","12789","34612","14468","29287","67765"
"R41000","佐賀県","847000","399000","448000","844000","398000","446000","123000","63000","60000","515000","253000","263000","209000","83000","126000","7613","3890","3723","1.61","9472","4720","4752","16427","8884","7543","17195","9259","7936","4015","1516","16.6","32.8","-0.9","95","2005.5","4028","969517","386","9809","55","4372","22400","46500","109","759","9225","181","3308","50505","103","2246","27345","9095","8798","45","2179","26477","8423","3486","3","2","89","803","1008","7737","481","26","1692","318","30","3","3626","16","44269","182098","90127","13687","14130","11888","20239","4583","2152","1779","642","437278","279214","61813","94212","96","691","425","203","18500","3","19627","2809","294361","66437","23835","22369","9227","11303","12749","37914","10257","25048","75222"
"R42000","長崎県","1418000","662000","756000","1412000","659000","752000","191000","98000","93000","855000","416000","439000","371000","147000","224000","11727","6074","5653","1.6","16645","8375","8270","24226","13645","10581","28559","15840","12719","6337","2435","17","31.6","1.3","95","2169","4643","1122296","704","20797","60","6034","25600","92400","181","1293","13829","386","5621","79019","200","3585","43339","14704","14376","80","3398","43391","14040","6010","4","10","65","1790","854","17256","423","27","3778","452","41","8","4687","166","68137","281725","143139","21902","22332","20662","28719","6039","2718","2424","860","555733","331170","88008","132495","132","1414","747","405","29236","22","31472","4605","235584","60248","19311","19986","8621","9069","10594","28130","6508","21281","51836"
"R43000","熊本県","1813000","852000","961000","1805000","849000","956000","249000","127000","121000","1097000","536000","561000","467000","188000","279000","16118","8440","7678","1.62","20008","9864","10144","29909","16635","13274","30305","16839","13466","8730","3291","16.9","32.8","-1.2","99","2154.5","8048","1829262","1382","28188","120","7798","27400","129200","148","1126","15878","420","7146","101354","189","4201","53556","18216","17831","87","3994","51553","16293","7019","2","9","52","1751","933","26296","473","12","5623","704","52","8","9235","1045","77437","343291","188085","24503","24682","22631","41252","10524","4578","4292","1586","972897","564143","166057","235367","178","1459","834","551","42630","194","46963","6441","260274","60815","17671","21142","10206","11885","12114","34442","9631","26021","56346"
"R44000","大分県","1192000","563000","629000","1183000","559000","624000","155000","79000","75000","718000","354000","364000","319000","130000","190000","9988","5096","4892","1.55","13806","7057","6749","20532","11589","8943","21339","11718","9621","5667","2110","16.6","32","-0.1","89","1959.5","5233","1216715","1315","25845","156","10464","27200","55900","222","1023","12350","321","4615","63239","142","2730","33384","11297","11074","63","2770","33865","10621","4856","5","5","167","987","2089","15106","1022","212","3424","317","43","20","5187","1713","57173","232820","136018","19539","20278","18441","27292","5925","2818","2196","863","558921","348235","84711","122692","135","973","544","255","19001","24","20400","3047","283178","60961","15362","19164","9463","11410","12468","42966","8127","26774","76482"
"R45000","宮崎県","1130000","531000","600000","1127000","529000","597000","157000","81000","77000","681000","331000","349000","293000","119000","174000","10152","5199","4953","1.68","12980","6616","6364","20737","11558","9179","21932","12014","9918","5512","2354","17.3","31.2","0.4","121","2590","5527","1030866","522","16061","132","11010","26700","47700","136","784","9820","256","4213","64069","147","2875","34566","11729","11420","54","2699","34446","10769","4584","3","7","61","961","850","10245","368","46","2136","254","35","7","4744","150","60493","244903","132024","21200","21989","20254","19955","6292","3126","2491","639","575093","374048","63667","135042","127","899","516","371","25926","0","29313","4161","271162","60659","15161","18256","9645","10344","12004","42270","10445","29898","62479"
"R46000","鹿児島県","1697000","793000","904000","1692000","792000","900000","232000","119000","113000","1016000","495000","522000","450000","180000","270000","15244","7725","7519","1.64","21047","10364","10683","30109","16924","13185","31486","17450","14036","8125","3148","18.4","32.7","1.8","109","2063","7756","1582042","1255","30213","188","15179","30500","85300","254","1386","18983","589","7646","94417","261","4595","50225","17060","16649","95","4493","51532","16321","6595","5","6","166","1491","2490","16255","1156","36","3556","512","50","6","8720","240","92284","370234","175875","29707","30215","28226","29338","8919","4688","3135","1054","807676","542973","100707","161263","227","1409","812","433","29978","143","34137","4948","284997","61479","17679","20683","9525","10319","11897","43611","12144","26450","71212"
"R47000","沖縄県","1402000","688000","714000","1395000","684000","711000","247000","127000","121000","912000","458000","454000","242000","103000","139000","16918","8542","8376","1.86","10686","5720","4966","26686","14284","12402","23539","12745","10794","8401","3570","22.9","31.8","12.7","132","2122","5089","1717340","948","41282","359","33469","44000","111900","277","1151","17106","280","5668","100128","161","3666","50822","17248","16353","64","3803","48763","15171","5484","2","7","41","1270","935","18359","409","35","3927","320","53","38","9816","1477","97389","405073","107583","15181","17571","14818","34212","11737","2889","7466","1341","947703","347508","133083","462169","82","830","589","368","31375","2295","35100","5984","221934","53193","23454","20645","6136","6855","9775","26806","7489","18818","48762"
