"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","1009000","485000","524000","1003000","482000","521000","138000","71000","68000","630000","314000","316000","241000","100000","141000","8664","4447","4217","1.42","10241","5364","4877","20803","12009","8794","22146","12652","9494","5290","2034","16.5","34","1.9","103","1212","6069","1537866","552","14260","138","7890","47500","111200","182","1170","16447","201","3637","57603","88","2177","28039","9453","9148","45","2330","28027","9124","4577","5","4","103","832","1286","10017","617","38","2190","260","27","43","5029","1254","48743","183954","190321","16768","16374","15444","25576","7712","3643","2557","1389","779544","501513","143551","126652","89","814","454","206","20269","22","20568","2973","293724","62518","16887","20479","10107","14034","12171","35264","9751","33727","78785"
"R38000","愛媛県","1460000","688000","773000","1453000","685000","768000","196000","100000","95000","905000","442000","463000","360000","146000","214000","11752","5917","5835","1.37","15335","8016","7319","21333","12145","9188","25605","14430","11175","7460","3056","16.7","33.3","2.1","110","1469","8455","1824742","620","16506","165","9302","46300","116100","193","1411","19949","364","5603","82540","151","3183","41199","13894","13454","74","3238","42113","14152","7289","6","5","140","1125","1952","15414","965","110","3269","464","52","16","5181","337","63132","237545","183699","20263","20912","19358","31088","11564","5161","4859","1515","1078824","670634","159585","247143","133","1226","690","335","26254","26","25020","3527","281042","64009","18302","20060","10255","12574","11219","33336","11976","30597","68715"
"R39000","高知県","790000","371000","419000","787000","370000","417000","100000","51000","49000","480000","236000","244000","210000","84000","126000","6015","3064","2951","1.33","8927","4634","4293","10671","6004","4667","14162","7798","6364","3612","1720","17.7","32.8","2.9","121","3212.5","3577","778574","587","12438","90","5853","47500","123500","65","443","5132","310","3655","42054","142","2349","22295","7436","7213","51","2241","22153","7365","3070","3","3","56","857","888","7898","351","30","1835","379","30","17","4281","988","45433","185041","67072","9620","10437","9438","13462","4434","1996","1413","914","435901","254731","96379","77054","127","597","359","282","22720","118","20895","2901","294886","65017","21354","20928","9294","11303","13158","36609","11445","27005","78773"
"R40000","福岡県","5057000","2396000","2661000","5018000","2377000","2641000","702000","360000","342000","3319000","1619000","1700000","1033000","417000","617000","45304","23323","21981","1.3","43270","22728","20542","110417","61901","48516","107295","61425","45870","30006","11291","17.2","33","4","115","2018","22432","7783241","1224","43971","330","30917","49400","229200","509","4623","65937","781","15462","287422","379","9357","145341","49365","47424","182","8915","140835","45941","23188","23","32","584","7730","10732","111018","5214","480","25207","2915","190","53","50684","6199","238837","975130","775402","65114","64782","58223","161024","60013","10907","35168","13792","4464575","1478866","1280191","1692011","414","4428","2965","870","91855","556","97326","12625","311905","70712","18840","21665","10964","15834","15317","40182","15093","32896","70403"
"R41000","佐賀県","863000","406000","456000","859000","405000","454000","129000","66000","63000","534000","261000","274000","200000","79000","120000","7647","4023","3624","1.5","8447","4271","4176","17552","9662","7890","20148","11127","9021","4270","1658","17","34.3","2","109","2231.5","4634","1310326","430","9768","50","3780","25600","54600","108","758","10423","194","3332","53978","100","2147","28873","9764","9477","47","2254","29043","9500","4000","3","2","111","766","1414","7647","704","77","1679","310","31","6","3586","39","41304","172802","93196","13139","13642","11632","20970","6360","2253","2792","1267","580188","316877","123049","136826","97","687","415","216","19765","0","20375","2636","307754","65254","21010","22413","10996","13940","13312","31355","10586","29775","89113"
"R42000","長崎県","1467000","685000","782000","1461000","683000","779000","209000","107000","102000","903000","437000","465000","355000","141000","214000","12410","6322","6088","1.49","14941","7798","7143","26228","14898","11330","35828","20300","15528","7009","2926","17.5","32.4","4","119","2535","5856","1458175","812","21443","57","5751","30600","105100","192","1271","16251","412","5859","88482","213","3809","48275","16335","15912","88","3755","48287","16076","6437","5","9","99","1571","1205","17915","590","38","4089","493","43","15","4909","369","67355","273546","142200","20217","21675","19627","30540","8316","3306","3646","1280","733704","424057","125307","178871","138","1445","751","437","31060","74","32711","4630","249318","58090","20544","21352","8543","11040","11267","27201","8212","22129","60941"
"R43000","熊本県","1838000","864000","974000","1831000","862000","969000","261000","134000","127000","1130000","551000","579000","445000","179000","267000","16189","8175","8014","1.5","18084","9293","8791","32211","18084","14127","36405","20538","15867","9313","3632","17.6","34.5","1.9","130","2800.5","9128","2463436","1506","26518","99","6393","30500","132300","153","1190","16936","460","7173","107994","193","4166","57661","19616","19135","85","4137","56055","18576","7223","3","10","48","1790","1022","27140","500","36","5935","822","55","11","9562","1225","77227","320399","238808","22167","23474","20583","42828","15488","4607","8303","2548","1295205","607258","267538","417181","181","1475","819","584","43860","117","47771","6337","273261","62327","19852","20261","8000","14273","13261","33457","15367","26329","60134"
"R44000","大分県","1207000","569000","638000","1200000","566000","634000","163000","83000","79000","743000","363000","381000","300000","122000","178000","10156","5171","4985","1.45","12092","6257","5835","22747","12902","9845","24204","13640","10564","6201","2478","16.9","32.8","2.6","108","1989.5","6853","1945618","1422","25986","144","9436","29700","66800","246","1013","13205","363","4745","67904","151","2789","34954","11885","11604","71","2941","36572","11951","5473","5","5","163","948","2338","14651","1121","166","3005","286","42","25","5653","2244","56826","218244","205374","20023","20763","18900","28831","9744","3140","5301","1187","822713","416611","131175","264211","140","967","547","284","20296","16","21725","3069","303467","63595","16566","19914","9596","14467","12207","40942","13009","31522","81648"
"R45000","宮崎県","1150000","540000","609000","1146000","539000","607000","165000","85000","80000","706000","343000","364000","277000","112000","165000","10094","5149","4945","1.55","11138","5728","5410","22912","12933","9979","26590","14881","11709","6211","2675","17.9","32","3.1","112","2435.5","7054","1533502","566","16640","126","9853","28500","56200","139","823","10978","280","4396","70096","146","2896","36430","12276","11904","59","2799","37265","12263","4975","3","7","76","989","1111","10343","527","80","2318","321","36","10","4713","301","58328","222066","144743","18250","19670","17680","22270","8271","3295","3794","1110","750284","414142","126677","201993","130","911","519","405","27435","0","29062","3880","258311","59932","19985","17852","8706","10926","10597","38768","8727","25064","57754"
"R46000","鹿児島県","1744000","815000","929000","1739000","814000","926000","248000","127000","121000","1055000","513000","542000","440000","174000","266000","15080","7792","7288","1.51","18828","9675","9153","32051","18135","13916","38478","21677","16801","9117","3583","19.2","33.7","5.2","126","2280.5","9569","2220044","1397","30710","181","13651","32300","87800","271","1342","19913","606","7891","101592","279","4829","56437","19142","18595","108","4830","58396","19000","7440","5","6","173","1464","2694","17675","1235","73","3882","549","50","9","9447","257","90255","358199","184779","27180","28329","26176","32898","13126","5201","6059","1816","1130314","632388","183457","310555","239","1416","808","442","30122","400","33272","4590","296253","59608","25939","19214","9629","12160","13782","43255","11988","26281","74397"
"R47000","沖縄県","1369000","672000","697000","1362000","668000","694000","251000","129000","122000","891000","448000","443000","226000","94000","131000","16483","8461","8022","1.74","9121","4849","4272","26340","14201","12139","26931","15176","11755","8853","3650","23.5","32","15.6","142","2068","6147","2363763","947","35122","314","27026","42800","114900","283","1064","17468","284","5658","102410","163","3729","52876","17846","16819","67","3926","50986","16037","5373","2","7","34","1216","1274","17870","576","41","3572","291","49","41","10528","2062","86457","338922","134448","16319","24075","16159","29555","16233","3118","11291","1663","1331545","423270","177626","722665","81","787","585","353","27787","1520","30937","5211","211869","52166","22338","19865","6596","7080","9280","26389","8404","17371","42379"
