"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R38000","愛媛県","1375000","650000","725000","1366000","645000","721000","167000","86000","82000","776000","383000","393000","432000","181000","251000","9911","5127","4784","1.54","17734","8793","8941","17080","9877","7203","20727","11555","9172","5861","2244","17.6","34","3.2","111","1583.5","6602","1355748","465","15385","166","10255","37200","96300","152","1294","13787","292","4999","70074","136","2991","35806","12159","11796","66","2815","35109","11480","6043","5","5","86","1124","1378","15396","667","48","3448","404","40","12","5110","303","43381","171727","224048","15523","15825","14568","22960","7546","3811","2892","817","691028","449202","84476","155991","127","1252","685","311","26077","110","24012","3454","279359","67842","17727","19478","10531","10366","13152","39165","12321","25705","63072"
"R39000","高知県","721000","339000","382000","718000","337000","380000","82000","42000","40000","396000","197000","200000","242000","101000","142000","4779","2489","2290","1.47","10305","5038","5267","8919","5072","3847","11184","6153","5031","2916","1228","18.1","33.7","2.7","125","2823","2808","606832","406","10407","86","5999","31200","72900","47","442","3347","235","3034","34137","128","2120","18694","6521","6350","46","2014","19431","6081","2878","2","3","59","959","775","8417","313","34","1845","256","26","10","3524","526","28951","113650","105656","9751","10008","9377","10686","3116","1590","1057","445","283602","183040","43691","54748","119","565","370","253","24965","42","19432","3056","326268","73243","20037","21461","9222","10716","13380","43638","12037","30453","92081"
"R40000","福岡県","5104000","2413000","2692000","5054000","2387000","2667000","677000","347000","330000","3071000","1502000","1569000","1357000","564000","792000","44033","22766","21267","1.5","51006","25727","25279","98344","53955","44389","92612","51769","40843","26567","9772","18.1","34.3","4.2","134","2420.5","20832","5441683","963","50951","403","41194","45800","219600","460","5160","64151","753","16581","276597","370","9711","139161","47429","45733","165","8570","132015","42435","23011","20","34","491","8686","7825","107057","3681","261","23292","2681","171","21","45105","3761","171593","691722","821306","53233","51659","45918","149856","43018","10127","24396","8222","3302747","1231583","842216","1207150","400","4654","3095","900","101793","948","103814","14703","303957","72064","22581","20667","11174","13787","12906","38139","17379","29767","65493"
"R41000","佐賀県","828000","391000","437000","824000","389000","435000","115000","59000","56000","478000","235000","243000","236000","98000","138000","6811","3495","3316","1.63","9725","4708","5017","14831","8026","6805","17131","9255","7876","3726","1378","17.9","35","2.6","121","2586","4359","1020305","354","9736","58","4762","20000","39800","68","491","5418","171","3375","46784","97","2250","25289","8743","8463","45","2132","25274","8106","3561","3","2","86","808","858","7759","399","17","1684","260","30","3","3922","194","31411","121309","119722","10916","11656","9272","16580","5542","2321","2716","495","482236","289619","50822","140352","93","691","421","231","22357","18","22085","2777","283765","72054","19141","21506","10678","9390","14770","33679","7402","25462","69683"
"R42000","長崎県","1367000","642000","725000","1358000","637000","721000","176000","90000","86000","775000","380000","394000","417000","172000","245000","10886","5612","5274","1.71","17071","8340","8731","22105","12744","9361","27678","15147","12531","6013","2169","18.1","33.7","4.2","127","2293","4993","1003313","622","21378","83","7929","23500","87000","126","1006","10189","343","5400","72271","192","3411","38595","13387","13084","79","3249","39679","12977","5672","2","10","62","1782","860","16814","393","26","3741","430","41","5","4377","129","50191","187116","194737","17234","18180","16142","25801","7263","2926","3394","793","593716","343818","77571","160793","123","1389","739","462","34542","70","35440","4693","250411","67798","17514","21105","10560","10197","11172","35080","6374","19079","51532"
"R43000","熊本県","1774000","836000","938000","1765000","832000","933000","239000","122000","117000","1012000","496000","517000","523000","218000","305000","14894","7641","7253","1.66","21379","10293","11086","26003","14877","11126","32794","17733","15061","7976","2915","18","35.1","2.2","127","2504","10346","2203287","1221","26973","129","9174","27700","111400","114","872","11002","370","7059","97309","176","4146","50078","16971","16587","80","3840","48811","15622","7333","2","9","53","1724","792","25388","376","13","5534","689","54","6","8610","1080","53034","219364","296073","18683","19116","17027","35120","13296","6221","5166","1771","1189424","721303","176199","277637","174","1454","851","526","44729","233","46305","5709","262224","66031","20122","19274","11609","9486","10014","33614","7338","23611","61125"
"R44000","大分県","1160000","549000","611000","1150000","545000","606000","145000","74000","71000","653000","323000","329000","362000","151000","211000","9059","4657","4402","1.65","14264","7035","7229","17852","10160","7692","20460","11286","9174","5151","1999","17.6","33.9","2.8","102","2199","5329","1038760","1168","25011","166","11844","24700","53900","188","924","10363","287","4426","60135","140","2644","31153","10709","10507","58","2699","31851","10102","4768","5","5","168","1010","1934","14560","923","137","3184","293","46","14","4670","1614","40128","156089","180313","15780","16261","14543","20566","7091","2866","3260","799","597243","338994","78713","167766","132","964","541","289","23641","370","23717","2781","262329","65303","14062","19133","9249","11288","10507","38661","7524","25763","60840"
"R45000","宮崎県","1096000","516000","581000","1092000","514000","578000","148000","76000","72000","616000","300000","315000","333000","140000","193000","8929","4556","4373","1.71","13702","6766","6936","17404","10019","7385","21692","11818","9874","5097","2202","18.6","32.7","3.9","122","2951.5","5890","1083477","474","15402","136","11033","24500","39600","104","706","7627","243","4134","61350","143","2887","31602","10863","10562","53","2636","32052","10329","4638","2","7","48","1079","712","10417","379","45","2201","268","34","6","4530","133","43024","166149","201996","17559","18386","16726","16716","7242","3233","2927","1046","625330","374128","100556","148283","123","891","508","390","30059","64","30619","3626","276311","63646","17281","16645","9852","10405","11598","41838","10723","26529","67793"
"R46000","鹿児島県","1637000","768000","869000","1630000","766000","864000","220000","113000","107000","924000","449000","476000","493000","207000","287000","13688","7006","6682","1.68","21610","10551","11059","25811","14828","10983","30284","16632","13652","7483","2891","19.6","34.4","5.4","132","3285.5","8298","1748392","1046","27476","175","14717","27600","76800","166","948","12382","534","7395","90843","242","4362","47035","15958","15584","89","4244","46701","14765","6372","4","6","151","1536","2279","15250","1078","33","3397","493","45","4","7541","146","66228","259903","252384","24575","25188","23327","23889","11025","4568","5046","1328","879251","506827","131265","234686","215","1410","820","504","36462","295","39033","4878","274123","62885","18030","17824","10385","9508","12796","38421","8393","23768","72113"
"R47000","沖縄県","1439000","708000","732000","1427000","701000","726000","248000","127000","121000","898000","451000","447000","293000","130000","163000","16617","8522","8095","1.95","11706","6300","5406","24574","13425","11149","24846","13672","11174","8464","3700","24.1","32.6","14.4","145","2368","5573","2085875","949","43033","386","35154","47400","123400","261","1200","16794","271","6060","99631","158","3725","49459","16920","16090","64","3585","46820","14607","5771","2","8","40","1332","985","18200","455","40","3936","341","54","38","9893","1312","54800","226179","200076","14354","15737","13911","39790","16488","3023","11389","2045","1117854","348875","194530","570221","81","896","615","411","37633","2536","40138","6618","244574","62899","27165","20375","7488","7521","10905","33457","8696","17320","48748"
