"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","980000","474000","507000","974000","470000","503000","128000","66000","62000","567000","285000","282000","286000","123000","164000","7745","3949","3796","1.57","11503","5825","5678","17263","9931","7332","18412","10292","8120","4693","1719","16.4","31.9","1.8","106","1228.5","5003","1088484","429","12823","130","8271","33500","75500","169","1274","13887","179","3663","53422","79","2183","28371","9563","9193","42","2166","26472","8263","4225","2","4","73","774","811","9089","363","11","1946","217","27","20","4782","664","37542","144027","178908","13950","13447","12374","18164","6053","2964","2437","628","555773","368883","61778","123266","80","822","471","198","20649","0","20548","3137","306242","65263","13552","21873","11522","12233","12852","45432","9924","30596","82994"
"R38000","愛媛県","1396000","659000","737000","1388000","655000","733000","176000","90000","85000","804000","395000","409000","415000","172000","244000","10399","5446","4953","1.5","17529","8736","8793","17385","9934","7451","20897","11455","9442","6148","2404","16.4","31.2","2.4","107","1417.5","5935","1254592","497","15348","162","9740","38500","98000","179","1500","18094","309","5197","71987","140","3042","37172","12485","12125","66","2837","36071","11462","5958","5","5","89","1156","1365","15554","624","50","3432","380","40","12","5713","275","50197","198944","203993","17822","18127","16800","21428","6540","3415","2362","740","616669","409309","74489","130923","128","1247","683","302","25517","0","23733","3572","259760","62796","16731","21711","9608","10925","10082","36977","11119","23226","56585"
"R39000","高知県","736000","346000","390000","732000","344000","388000","86000","44000","42000","414000","206000","209000","237000","97000","140000","5015","2558","2457","1.45","9984","4849","5135","9018","5117","3901","11197","6032","5165","3116","1364","17","31","2","122","3658.5","2649","514134","461","11159","86","6099","32100","75600","56","463","4211","245","3088","35494","131","2192","19830","6658","6446","46","2045","19831","6299","2954","2","3","64","948","1020","8205","374","47","1855","273","25","10","3573","644","33405","133566","90710","10873","11085","10359","9481","2755","1501","757","484","270965","176385","48057","45275","119","569","370","242","20823","28","18803","3003","319466","70604","19879","22271","11174","10816","11160","44954","10414","33072","85122"
"R40000","福岡県","5099000","2409000","2691000","5053000","2386000","2667000","687000","352000","335000","3126000","1525000","1601000","1279000","527000","752000","45203","23293","21910","1.46","49317","24716","24601","96588","53229","43359","92688","51877","40811","27359","9981","17.1","30.9","3.9","124","1765.5","19414","5143894","1014","49870","393","39475","44200","193300","484","5123","67563","755","16239","274277","371","9737","141493","46993","45309","165","8654","133038","41993","22790","20","34","524","8674","8026","106781","3651","310","23139","2705","172","20","46103","3159","199935","817639","709021","60050","58361","52163","127139","36722","9475","19122","8001","2912097","1166756","783127","950663","400","4587","3072","858","94418","315","101361","14209","300405","69957","25677","22509","10039","14160","11646","37120","17499","27798","64001"
"R41000","佐賀県","837000","395000","442000","834000","394000","440000","118000","61000","58000","491000","241000","250000","225000","92000","134000","7159","3667","3492","1.63","9732","4801","4931","14979","8299","6680","17248","9412","7836","3928","1324","16.7","30.9","1.8","115","2252.5","3960","889819","362","9852","58","4738","20200","39700","104","783","9560","174","3344","47786","99","2280","26785","8977","8696","45","2135","25711","8239","3581","3","2","88","784","921","7784","472","31","1660","274","31","3","4015","77","35374","137708","101715","12261","13060","10482","16021","4699","2062","2008","610","432521","262306","61838","106591","94","684","426","201","19182","50","19773","2907","272685","63074","19165","22062","8671","11219","12838","38550","10837","24967","61302"
"R42000","長崎県","1387000","649000","738000","1381000","646000","735000","183000","93000","89000","803000","392000","411000","401000","163000","238000","11323","5840","5483","1.66","17091","8457","8634","22443","12929","9514","28296","15519","12777","6137","2316","17","29.8","3.9","118","2133.5","5205","1058506","641","20707","69","6690","23700","85600","172","1261","13657","366","5472","73932","194","3478","40971","14010","13774","79","3317","40868","12924","5331","2","10","62","1746","850","16996","383","18","3794","436","41","7","4880","124","57477","221048","170911","18563","19270","17365","21936","6481","2845","2774","793","566043","341908","73709","145020","128","1409","751","410","30066","95","32515","4794","256316","62716","24306","21400","8413","9910","10339","40259","4754","19900","54319"
"R43000","熊本県","1795000","845000","950000","1787000","842000","945000","244000","125000","119000","1046000","511000","534000","504000","207000","297000","15558","7974","7584","1.64","20461","9973","10488","27671","15450","12221","30532","16951","13581","8714","3105","16.8","31","1.1","119","1694","8515","1787590","1269","27486","134","9246","27600","109200","143","1142","15767","377","6990","98362","180","4145","51671","17275","16926","78","3883","49680","15911","7248","2","9","52","1740","867","25592","399","15","5627","717","52","6","8948","1099","62949","266204","234189","21878","22334","20006","32748","11013","4455","4737","1591","983993","544520","163282","265568","176","1471","850","549","44979","678","49833","6888","279663","63697","24736","21451","10328","12709","11505","33238","11252","25229","65518"
"R44000","大分県","1173000","555000","618000","1165000","551000","614000","150000","77000","73000","674000","333000","341000","347000","143000","203000","9279","4767","4512","1.57","14065","6946","7119","18170","10245","7925","20818","11616","9202","5391","2004","16.3","30.3","2","108","1613","5456","1074322","1215","25290","158","11150","25100","54400","215","1024","12320","298","4505","60802","140","2707","32059","10743","10515","62","2698","32787","10517","4938","5","5","166","996","1971","14295","965","174","3054","287","46","19","5054","1873","46749","183772","153925","17539","18392","16510","20169","6423","2761","2688","908","569994","333496","88039","141009","133","972","538","279","21934","42","23761","3434","284219","65532","15762","22215","9568","10693","10497","46550","8825","27228","67349"
"R45000","宮崎県","1112000","523000","589000","1109000","522000","587000","153000","78000","75000","642000","313000","329000","319000","132000","187000","9509","4904","4605","1.69","13110","6512","6598","18421","10428","7993","21606","11809","9797","5154","2296","17.4","31.5","2.3","120","2731.5","5751","1121127","493","15334","134","10833","24600","41100","133","841","10356","247","4140","61785","145","2905","32746","10899","10589","53","2680","33345","10716","4662","2","7","50","1027","812","10315","418","58","2158","270","31","7","4413","115","48094","193560","172840","19718","20616","18826","16393","6085","3012","2303","745","558651","357205","72090","126879","123","891","515","368","26306","0","30280","4428","250489","60742","12735","18386","10143","8882","12746","40342","5978","24231","56303"
"R46000","鹿児島県","1662000","778000","883000","1656000","777000","879000","227000","116000","111000","963000","468000","496000","478000","196000","282000","14236","7331","6905","1.62","21413","10516","10897","26215","14865","11350","30774","17043","13731","7837","3025","18.5","31.3","4.6","133","2834","7776","1406686","1093","27707","175","14564","28400","78400","238","1411","19362","550","7402","91417","248","4388","48187","15974","15574","94","4362","48026","15214","6414","5","6","154","1500","2329","15645","1113","34","3622","501","46","5","8037","203","75884","300398","205654","26446","27171","25139","23247","9931","4260","4384","1223","827558","485170","117574","219466","217","1406","820","453","32272","232","37104","5416","290751","62541","17585","19633","9345","12350","12349","45984","17972","28155","64835"
"R47000","沖縄県","1426000","700000","725000","1416000","695000","721000","249000","127000","122000","903000","453000","450000","270000","117000","152000","16373","8427","7946","1.86","11361","6051","5310","24356","13694","10662","24393","13586","10807","8473","3571","23.1","32.1","14.1","137","2584.5","4968","1967176","925","40067","363","32611","44900","115000","276","1265","17923","274","5816","98511","156","3685","50602","16774","16009","64","3665","47413","14884","5928","2","8","40","1315","912","18437","391","37","3955","328","53","39","9728","1332","62623","259397","166298","15078","16759","14667","31279","15022","2851","10381","1657","1079499","327187","156420","588167","81","874","618","357","32046","2160","35789","6144","225867","56734","20998","20722","7509","6622","9531","32302","9016","18570","43864"
