"Code","Prefecture","A1101","A110101","A110102","A1102","A110201","A110202","A1301","A130101","A130102","A1302","A130201","A130202","A1303","A130301","A130302","A4101","A410101","A410102","A4103","A4200","A420001","A420002","A5101","A510101","A510102","A5102","A510201","A510202","A9101","A9201","B4101","B4102","B4103","B4106","B4109","C3301","C3302","C3801","C3802","C3803","C3804","C5401","C5403","E1101","E1301","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E3701","E3702","E4101","E4401","E4501","E4601","E4602","E6101","E6102","E6201","E6202","E6301","E6302","E6501","E650110","E6502","E650210","E7101","E7102","E7201","E7202","F3101","F3102","F3103","F3104","F3105","F3106","G5105","H1800","H1801","H1802","H1803","H2600","H2601","H2602","H2603","I510120","I5102","I5103","J2503","J2505","J250502","J2506","J2526","L3221","L322101","L322102","L322103","L322104","L322105","L322106","L322107","L322108","L322109","L322110"
"R37000","香川県","985000","475000","510000","979000","473000","506000","129000","66000","63000","579000","291000","288000","277000","118000","159000","8059","4182","3877","1.59","11512","5838","5674","18072","10402","7670","19070","10801","8269","4828","1771","16.8","34.8","0.7","90","1537","5952","1312428","444","13036","129","8269","34300","77300","175","1239","14177","184","3705","54116","81","2179","28779","9652","9307","42","2153","25983","8154","4223","2","4","73","797","817","9110","342","15","1971","266","25","28","4923","794","40986","159572","190276","15291","14700","13613","18511","6899","3759","2379","733","685539","479961","72626","131059","82","824","470","200","20358","0","20328","3170","319050","65096","19524","21470","11927","13345","14940","44775","10005","28889","89080"
"R38000","愛媛県","1406000","663000","743000","1398000","659000","739000","178000","91000","87000","823000","404000","419000","404000","166000","238000","10696","5548","5148","1.52","17480","8727","8753","17895","10263","7632","21043","11550","9493","6416","2573","16.8","33.5","0.9","94","1622.5","7161","1468117","511","15372","165","9786","39400","100500","185","1497","18333","325","5274","73136","140","3074","37933","12909","12525","66","2876","36254","11505","5851","5","5","94","1163","1353","15536","583","44","3422","395","43","12","5697","353","53929","218756","193909","18727","19043","17644","21871","8462","4560","2669","1154","809718","546164","117880","143148","128","1247","690","301","25462","40","23624","3583","276489","63350","19286","20662","10862","10339","11065","39936","13499","25874","61615"
"R39000","高知県","743000","349000","394000","740000","348000","393000","88000","45000","43000","425000","211000","214000","232000","94000","138000","5266","2707","2559","1.47","10244","4979","5265","9665","5466","4199","11445","6144","5301","3257","1442","17.3","33.4","1.1","96","2327","3196","702823","497","11914","90","6426","32800","77900","56","479","4259","249","3142","36526","133","2193","19881","6626","6443","47","2074","20179","6413","2865","2","3","66","937","1054","8241","410","55","1860","286","25","10","3631","647","36779","150827","89114","11876","12172","11395","10102","3658","1915","1043","617","348496","225512","62357","55927","120","573","368","249","21040","19","18931","2985","286019","66276","21744","21534","8479","9222","11614","44200","9436","22005","71508"
"R40000","福岡県","5096000","2406000","2690000","5052000","2385000","2667000","687000","352000","335000","3173000","1546000","1627000","1230000","503000","726000","45897","23541","22356","1.45","49456","24872","24584","100390","55270","45120","94565","53166","41399","28183","10290","17.7","34.5","2.9","106","1801.5","21932","6061254","1041","50101","384","38867","44000","189400","491","5017","68025","765","16181","274513","373","9720","141952","47920","46212","165","8577","132853","41649","22121","20","34","557","8559","8001","107707","3642","336","23566","2813","171","19","46639","3034","214871","904906","646941","63545","61953","55252","136294","41703","11313","19789","10389","3528103","1422053","1042258","1049877","404","4564","3039","860","94243","1055","100939","14052","287896","66954","28386","21327","10318","12847","12036","37558","11739","29434","57298"
"R41000","佐賀県","841000","397000","445000","838000","395000","442000","120000","61000","58000","501000","246000","255000","219000","89000","131000","7276","3690","3586","1.59","9640","4715","4925","15670","8643","7027","17413","9525","7888","3992","1436","17.1","34","1.2","96","2012","4907","1023876","377","9922","56","4521","20600","40700","106","766","9431","176","3334","48513","99","2250","27042","9058","8759","45","2164","26006","8281","3475","3","2","89","775","1023","7778","473","44","1702","301","30","3","4007","18","39402","156415","101332","13410","14064","11499","16471","5453","2706","2007","728","537418","354697","75608","105700","94","692","427","202","19107","11","20141","2910","294585","68411","19457","23030","11772","10550","11531","40614","11312","25289","72619"
"R42000","長崎県","1397000","653000","744000","1392000","651000","741000","185000","95000","91000","822000","401000","421000","390000","157000","233000","11566","5868","5698","1.64","17225","8529","8696","22933","13034","9899","28825","16163","12662","6559","2358","17.5","33.5","2.8","97","1683.5","5321","1147641","652","20420","64","6353","24100","86200","175","1284","13833","375","5520","75404","196","3503","41859","14269","13972","79","3305","41274","13182","5731","2","10","61","1691","832","17024","388","15","3716","444","41","8","4711","178","62726","251240","162361","20048","20766","18809","23321","6659","3140","2804","674","603882","380638","69222","149243","131","1425","748","407","29666","97","32402","4688","279678","64277","14458","21984","9139","11301","9914","37303","8356","22908","80038"
"R43000","熊本県","1801000","847000","954000","1794000","845000","949000","246000","126000","120000","1065000","521000","544000","491000","200000","291000","15954","8196","7758","1.65","20237","9943","10294","28901","16213","12688","31584","17336","14248","8934","3333","17.2","33.9","0.1","96","1975","9213","1977733","1325","28261","126","8969","26700","109900","145","1132","16067","392","6986","98665","182","4196","52351","17635","17275","82","3914","50075","15968","7192","2","9","50","1731","856","25896","414","10","5792","717","52","7","9219","1054","65424","295258","228208","23567","23830","21506","33332","12353","5280","5424","1630","1144532","654374","172383","315854","176","1482","844","553","44359","582","49258","6890","270470","60426","21358","20425","8842","11809","10181","38349","10243","24011","64824"
"R44000","大分県","1180000","558000","622000","1172000","555000","617000","152000","78000","74000","690000","341000","349000","337000","139000","198000","9605","4929","4676","1.56","13874","6877","6997","18873","10764","8109","21435","11754","9681","5724","2179","16.9","34.2","1.3","82","1505.5","5894","1300192","1231","24487","155","10737","25500","55500","216","1034","12433","304","4533","61534","140","2707","32293","10921","10717","64","2699","33105","10419","4733","5","5","170","975","1990","14474","906","188","3261","323","44","19","5055","1855","51660","210834","146428","19127","19766","17971","20688","7289","3336","3124","779","659255","409224","77904","167932","133","970","544","265","19912","95","21687","3268","311824","64163","22718","21484","11569","12852","11603","52386","7867","30569","76613"
"R45000","宮崎県","1119000","526000","593000","1115000","524000","591000","155000","79000","76000","656000","320000","336000","310000","127000","182000","9854","5013","4841","1.72","12906","6521","6385","19236","10920","8316","21976","12225","9751","5660","2319","17.9","34.1","2","97","2079.5","6468","1309955","493","15155","131","10615","24800","41800","134","822","10409","250","4172","62192","145","2881","33081","11261","10895","53","2679","33642","10617","4612","2","7","53","1020","834","10297","360","60","2166","271","33","7","4441","117","51864","210627","153924","20748","21800","19867","16838","7964","3706","3014","1219","720138","437652","117456","162446","125","899","515","370","26226","0","30267","4341","263806","59693","27770","17573","10449","9188","12435","40216","7736","22422","56325"
"R46000","鹿児島県","1675000","784000","891000","1670000","783000","887000","229000","117000","111000","984000","478000","506000","467000","190000","277000","14637","7470","7167","1.63","21162","10299","10863","27763","15825","11938","31502","17356","14146","8179","3125","18.9","34.7","3.9","109","1777.5","9102","1772409","1115","27748","177","14531","29000","79900","240","1393","19337","556","7428","92218","251","4443","48638","16389","15958","92","4371","48678","15374","6302","5","6","160","1489","2368","15928","1078","39","3489","503","46","6","8406","235","81346","325646","201071","28593","29180","27006","24441","11281","5498","4446","1234","974892","622175","120765","224766","220","1403","812","447","31521","213","35976","5270","300766","63691","15615","21373","8324","12434","13205","44276","18040","26989","76820"
"R47000","沖縄県","1419000","697000","722000","1410000","692000","718000","249000","127000","122000","906000","455000","452000","260000","112000","148000","17209","8690","8519","1.94","10956","5769","5187","24517","13621","10896","24486","13551","10935","8803","3651","23.3","32.9","14.3","122","2071","6355","2170217","925","42816","358","33926","43800","112600","274","1240","17824","274","5783","98913","157","3698","50705","16978","16067","64","3696","47597","14649","5518","2","8","39","1315","939","18408","424","41","3753","304","53","39","9879","1500","67752","289983","145584","15621","17568","15162","30449","17173","4104","11720","1311","1307536","473263","131939","700217","81","847","608","343","29886","2216","33448","5812","239654","57278","23557","20499","7335","7398","9281","33976","9714","20199","50418"
